2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell service call window 1 i32 8888 
2013-3-1 18:38:33: Result: Parcel(00000000 00000000   '........')
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:4408  tcp:8888 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:2408  tcp:1324 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell am broadcast -a AgentServiceStart --ei port 1324 --ei width 960 --ei height 540 --ei delay 0 --ei bpp 2 
2013-3-1 18:38:34: Broadcasting: Intent { act=AgentServiceStart (has extras) }
2013-3-1 18:38:34: Broadcast completed: result=0
2013-3-1 18:38:34: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>pause
2013-3-1 18:38:34: Press any key to continue . . . 
2013-3-1 18:38:41: compile successfully, ready to run:
2013-3-1 18:38:41: ||| MESSAGE ||| BaseMo phone connecting.......
2013-3-1 19:33:22: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:33:24: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:33:27: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:33:28: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:33:30: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:33:39: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:33:39: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:33:44: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:33:46: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:33:50: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:33:51: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:33:52: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:33:54: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:33:56: ||| MESSAGE ||| ==== Count ==>96
2013-3-1 19:33:56: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:33:58: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:34:01: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:34:02: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:34:04: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:34:16: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:34:16: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:34:21: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:34:23: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:34:27: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:34:29: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:34:29: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:34:31: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:34:33: ||| MESSAGE ||| ==== Count ==>97
2013-3-1 19:34:33: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:34:36: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:34:39: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:34:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:34:41: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:34:50: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:34:50: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:34:55: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:34:57: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:35:01: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:35:03: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:35:03: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:35:05: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:35:07: ||| MESSAGE ||| ==== Count ==>98
2013-3-1 19:35:07: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:35:10: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:35:13: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:35:13: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:35:15: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:35:24: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:35:24: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:35:29: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:35:31: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:35:35: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:35:37: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:35:37: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:35:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:35:41: ||| MESSAGE ||| ==== Count ==>99
2013-3-1 19:35:41: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:35:44: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:35:47: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:35:47: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:35:49: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:35:58: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:35:58: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:36:03: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:36:05: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:36:09: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:36:11: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:36:11: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:36:13: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:36:15: ||| MESSAGE ||| ==== Count ==>100
2013-3-1 19:36:15: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:36:18: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:36:21: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:36:21: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:36:23: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:36:32: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:36:32: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:36:37: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:36:39: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:36:43: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:36:45: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:36:45: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:36:47: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:36:49: ||| MESSAGE ||| ==== Count ==>101
2013-3-1 19:36:49: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:36:52: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:36:55: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:36:55: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:36:57: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:37:06: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:37:07: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:37:11: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:37:14: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:37:18: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:37:19: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:37:20: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:37:22: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:37:24: ||| MESSAGE ||| ==== Count ==>102
2013-3-1 19:37:24: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:37:26: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:37:29: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:37:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:37:32: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:37:41: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:37:41: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:37:46: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:37:48: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:37:52: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:37:53: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:37:54: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:37:56: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:37:58: ||| MESSAGE ||| ==== Count ==>103
2013-3-1 19:37:58: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:38:00: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:38:03: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:38:04: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:38:06: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:38:15: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:38:15: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:38:20: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:38:22: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:38:26: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:38:27: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:38:28: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:38:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:38:32: ||| MESSAGE ||| ==== Count ==>104
2013-3-1 19:38:32: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:38:34: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:38:37: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:38:38: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:38:40: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:38:49: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:38:49: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:38:54: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:38:56: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:39:00: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:39:02: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:39:02: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:39:04: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:39:06: ||| MESSAGE ||| ==== Count ==>105
2013-3-1 19:39:06: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:39:09: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:39:12: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:39:12: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:39:14: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:39:23: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:39:23: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:39:28: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:39:31: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:39:35: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:39:36: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:39:36: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:39:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:39:41: ||| MESSAGE ||| ==== Count ==>106
2013-3-1 19:39:41: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:39:43: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:39:46: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:39:46: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:39:48: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:39:57: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:39:58: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:40:02: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:40:05: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:40:09: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:40:10: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:40:11: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:40:13: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:40:15: ||| MESSAGE ||| ==== Count ==>107
2013-3-1 19:40:15: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:40:17: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:40:20: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:40:21: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:40:22: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:40:31: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:40:31: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:40:36: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:40:39: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:40:43: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:40:44: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:40:45: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:40:47: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:40:49: ||| MESSAGE ||| ==== Count ==>108
2013-3-1 19:40:49: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:40:51: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:40:54: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:40:54: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:40:56: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:41:05: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:41:05: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:41:10: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:41:13: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:41:17: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:41:18: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:41:19: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:41:21: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:41:23: ||| MESSAGE ||| ==== Count ==>109
2013-3-1 19:41:23: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:41:25: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:41:28: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:41:29: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:41:31: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:41:39: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:41:39: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:41:44: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:41:47: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:41:51: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:41:52: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:41:53: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:41:55: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:41:57: ||| MESSAGE ||| ==== Count ==>110
2013-3-1 19:41:57: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:41:59: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:42:02: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:42:02: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:42:04: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:42:14: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:42:14: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:42:19: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:42:21: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:42:25: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:42:26: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:42:27: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:42:29: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:42:31: ||| MESSAGE ||| ==== Count ==>111
2013-3-1 19:42:31: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:42:33: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:42:36: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:42:37: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:42:39: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:42:51: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:42:51: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:42:56: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:42:58: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:43:02: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:43:03: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:43:04: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:43:06: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:43:08: ||| MESSAGE ||| ==== Count ==>112
2013-3-1 19:43:08: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:43:10: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:43:13: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:43:14: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:43:16: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:43:25: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:43:25: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:43:30: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:43:32: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:43:36: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:43:38: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:43:38: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:43:40: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:43:42: ||| MESSAGE ||| ==== Count ==>113
2013-3-1 19:43:42: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:43:44: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:43:47: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:43:48: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:43:50: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:44:02: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:44:02: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:44:07: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:44:09: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:44:13: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:44:15: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:44:15: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:44:17: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:44:19: ||| MESSAGE ||| ==== Count ==>114
2013-3-1 19:44:19: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:44:22: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:44:25: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:44:25: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:44:27: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:44:36: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:44:36: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:44:41: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:44:43: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:44:47: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:44:49: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:44:49: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:44:51: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:44:53: ||| MESSAGE ||| ==== Count ==>115
2013-3-1 19:44:53: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:44:55: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:44:58: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:44:59: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:45:01: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:45:10: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:45:10: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:45:15: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:45:17: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:45:21: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:45:23: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:45:23: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:45:26: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:45:28: ||| MESSAGE ||| ==== Count ==>116
2013-3-1 19:45:28: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:45:30: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:45:33: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:45:33: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:45:35: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:45:44: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:45:44: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:45:49: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:45:52: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:45:56: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:45:57: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:45:57: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:46:00: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:46:02: ||| MESSAGE ||| ==== Count ==>117
2013-3-1 19:46:02: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:46:04: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:46:07: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:46:07: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:46:09: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:46:18: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:46:18: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:46:23: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:46:26: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:46:30: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:46:31: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:46:32: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:46:34: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:46:36: ||| MESSAGE ||| ==== Count ==>118
2013-3-1 19:46:36: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:46:38: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:46:41: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:46:41: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:46:43: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:46:52: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:46:52: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:46:57: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:47:00: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:47:04: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:47:05: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:47:05: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:47:08: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:47:10: ||| MESSAGE ||| ==== Count ==>119
2013-3-1 19:47:10: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:47:12: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:47:15: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:47:15: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:47:17: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:47:26: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:47:26: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:47:31: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:47:34: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:47:38: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:47:39: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:47:39: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:47:42: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:47:44: ||| MESSAGE ||| ==== Count ==>120
